
  [ 273/2869]   9.5%  00934    no_ev       有結果=5  22.2/s  ETA 117s
  [ 274/2869]   9.6%  00935    no_sig      有結果=5  22.1/s  ETA 118s
  [ 275/2869]   9.6%  00936    no_ev       有結果=5  22.1/s  ETA 117s
  [ 276/2869]   9.6%  00937B   no_ev       有結果=5  22.1/s  ETA 117s
  [ 277/2869]   9.7%  00938    no_ev       有結果=5  22.1/s  ETA 117s
  [ 278/2869]   9.7%  00939    no_ev       有結果=5  22.1/s  ETA 117s
  [ 279/2869]   9.7%  00940    no_ev       有結果=5  22.1/s  ETA 117s
  [ 280/2869]   9.8%  00941    no_sig      有結果=5  22.1/s  ETA 117s
  [ 281/2869]   9.8%  00942B   no_ev       有結果=5  22.1/s  ETA 117s
  [ 282/2869]   9.8%  00943    no_ev       有結果=5  22.1/s  ETA 117s
  [ 283/2869]   9.9%  00944    no_ev       有結果=5  22.2/s  ETA 117s
  [ 284/2869]   9.9%  00945B   no_ev       有結果=5  22.2/s  ETA 117s
  [ 285/2869]   9.9%  00946    no_ev       有結果=5  22.2/s  ETA 116s
  [ 286/2869]  10.0%  00947    sig,ev=32   有結果=6  22.1/s  ETA 117s
  [ 287/2869]  10.0%  00948B   no_ev       有結果=6  22.1/s  ETA 117s
  [ 288/2869]  10.0%  00949    no_ev       有結果=6  22.1/s  ETA 117s
  [ 289/2869]  10.1%  00950B   no_ev       有結果=6  22.1/s  ETA 116s
  [ 290/2869]  10.1%  00951    no_ev       有結果=6  22.2/s  ETA 116s
  [ 291/2869]  10.1%  00952    no_ev       有結果=6  22.2/s  ETA 116s
  [ 292/2869]  10.2%  00953B   no_ev       有結果=6  22.2/s  ETA 116s
  [ 293/2869]  10.2%  00954    no_sig      有結果=6  22.3/s  ETA 116s
  [ 294/2869]  10.2%  00955    no_sig      有結果=6  22.2/s  ETA 116s
  [ 295/2869]  10.3%  00956    no_ev       有結果=6  22.2/s  ETA 116s
  [ 296/2869]  10.3%  00957B   no_ev       有結果=6  22.3/s  ETA 116s
  [ 297/2869]  10.4%  00958B   no_ev       有結果=6  22.3/s  ETA 115s
  [ 298/2869]  10.4%  00959B   no_ev       有結果=6  22.3/s  ETA 115s
  [ 299/2869]  10.4%  00960    no_sig      有結果=6  22.3/s  ETA 115s
  [ 300/2869]  10.5%  00961    no_ev       有結果=6  22.3/s  ETA 115s
  [ 301/2869]  10.5%  00962    no_ev       有結果=6  22.3/s  ETA 115s
  [ 302/2869]  10.5%  00963    no_ev       有結果=6  22.4/s  ETA 115s
  [ 303/2869]  10.6%  00964    no_ev       有結果=6  22.4/s  ETA 114s
  [ 304/2869]  10.6%  00965    no_ev       有結果=6  22.5/s  ETA 114s
  [ 305/2869]  10.6%  00966B   no_ev       有結果=6  22.5/s  ETA 114s
  [ 306/2869]  10.7%  00967B   no_ev       有結果=6  22.5/s  ETA 114s
  [ 307/2869]  10.7%  00968B   no_ev       有結果=6  22.6/s  ETA 113s
  [ 308/2869]  10.7%  00969B   no_ev       有結果=6  22.6/s  ETA 113s
  [ 309/2869]  10.8%  00970B   no_ev       有結果=6  22.7/s  ETA 113s
  [ 310/2869]  10.8%  00971    no_ev       有結果=6  22.7/s  ETA 113s
  [ 311/2869]  10.8%  00972    no_ev       有結果=6  22.8/s  ETA 112s
  [ 312/2869]  10.9%  009800   no_ev       有結果=6  22.8/s  ETA 112s
  [ 313/2869]  10.9%  009801   no_ev       有結果=6  22.8/s  ETA 112s
  [ 314/2869]  10.9%  009802   no_ev       有結果=6  22.9/s  ETA 112s
  [ 315/2869]  11.0%  009803   no_sig      有結果=6  22.7/s  ETA 112s
  [ 316/2869]  11.0%  009804   no_ev       有結果=6  22.8/s  ETA 112s
  [ 317/2869]  11.0%  009805   no_ev       有結果=6  22.8/s  ETA 112s
  [ 318/2869]  11.1%  009806   no_ev       有結果=6  22.9/s  ETA 112s
  [ 319/2869]  11.1%  009807   no_ev       有結果=6  22.9/s  ETA 111s
  [ 320/2869]  11.2%  009808   no_ev       有結果=6  22.9/s  ETA 111s
