
  [ 237/2869]   8.3%  00897    no_sig      有結果=19  25.2/s  ETA 104s
  [ 238/2869]   8.3%  00898    no_sig      有結果=19  25.2/s  ETA 104s
  [ 239/2869]   8.3%  00899    no_sig      有結果=19  25.2/s  ETA 104s
  [ 240/2869]   8.4%  00900    sig,ev=25   有結果=20  24.9/s  ETA 106s
  [ 241/2869]   8.4%  00901    no_sig      有結果=20  24.9/s  ETA 106s
  [ 242/2869]   8.4%  00902    sig,ev=87   有結果=21  24.5/s  ETA 107s
  [ 243/2869]   8.5%  00903    no_sig      有結果=21  24.3/s  ETA 108s
  [ 244/2869]   8.5%  00904    no_sig      有結果=21  24.3/s  ETA 108s
  [ 245/2869]   8.5%  00905    no_sig      有結果=21  24.3/s  ETA 108s
  [ 246/2869]   8.6%  00906    no_ev       有結果=21  24.4/s  ETA 107s
  [ 247/2869]   8.6%  00907    no_ev       有結果=21  24.4/s  ETA 107s
  [ 248/2869]   8.6%  00908    no_ev       有結果=21  24.5/s  ETA 107s
  [ 249/2869]   8.7%  00909    no_sig      有結果=21  24.5/s  ETA 107s
  [ 250/2869]   8.7%  00910    no_sig      有結果=21  24.5/s  ETA 107s
  [ 251/2869]   8.7%  00911    no_sig      有結果=21  24.5/s  ETA 107s
  [ 252/2869]   8.8%  00912    no_sig      有結果=21  24.5/s  ETA 107s
  [ 253/2869]   8.8%  00913    no_sig      有結果=21  24.6/s  ETA 106s
  [ 254/2869]   8.9%  00915    no_sig      有結果=21  24.6/s  ETA 106s
  [ 255/2869]   8.9%  00916    no_sig      有結果=21  24.6/s  ETA 106s
  [ 256/2869]   8.9%  00917    sig,ev=12   有結果=22  24.5/s  ETA 107s
  [ 257/2869]   9.0%  00918    no_ev       有結果=22  24.5/s  ETA 107s
  [ 258/2869]   9.0%  00919    no_ev       有結果=22  24.5/s  ETA 107s
  [ 259/2869]   9.0%  00920    sig,ev=69   有結果=23  24.4/s  ETA 107s
  [ 260/2869]   9.1%  00921    no_sig      有結果=23  24.4/s  ETA 107s
  [ 261/2869]   9.1%  00922    no_sig      有結果=23  24.4/s  ETA 107s
  [ 262/2869]   9.1%  00923    no_sig      有結果=23  24.4/s  ETA 107s
  [ 263/2869]   9.2%  00924    no_sig      有結果=23  24.4/s  ETA 107s
  [ 264/2869]   9.2%  00925    no_sig      有結果=23  24.5/s  ETA 106s
  [ 265/2869]   9.2%  00926    no_sig      有結果=23  24.3/s  ETA 107s
  [ 266/2869]   9.3%  00927    no_sig      有結果=23  24.2/s  ETA 108s
  [ 267/2869]   9.3%  00928    no_sig      有結果=23  24.1/s  ETA 108s
  [ 268/2869]   9.3%  00929    no_ev       有結果=23  24.1/s  ETA 108s
  [ 269/2869]   9.4%  00930    no_sig      有結果=23  24.1/s  ETA 108s
  [ 270/2869]   9.4%  00931B   no_ev       有結果=23  24.1/s  ETA 108s
  [ 271/2869]   9.4%  00932    no_ev       有結果=23  24.2/s  ETA 108s
  [ 272/2869]   9.5%  00933B   no_ev       有結果=23  24.2/s  ETA 107s
  [ 273/2869]   9.5%  00934    no_sig      有結果=23  24.1/s  ETA 108s
  [ 274/2869]   9.6%  00935    sig,ev=112  有結果=24  24.1/s  ETA 108s
  [ 275/2869]   9.6%  00936    no_ev       有結果=24  24.1/s  ETA 108s
  [ 276/2869]   9.6%  00937B   no_ev       有結果=24  24.1/s  ETA 108s
  [ 277/2869]   9.7%  00938    no_sig      有結果=24  24.1/s  ETA 107s
  [ 278/2869]   9.7%  00939    no_ev       有結果=24  24.1/s  ETA 107s
  [ 279/2869]   9.7%  00940    no_ev       有結果=24  24.2/s  ETA 107s
  [ 280/2869]   9.8%  00941    sig,ev=40   有結果=25  24.0/s  ETA 108s
  [ 281/2869]   9.8%  00942B   no_ev       有結果=25  24.1/s  ETA 108s
  [ 282/2869]   9.8%  00943    no_ev       有結果=25  24.1/s  ETA 107s
  [ 283/2869]   9.9%  00944    no_ev       有結果=25  24.1/s  ETA 107s
  [ 284/2869]   9.9%  00945B   no_ev       有結果=25  24.2/s  ETA 107s
  [ 285/2869]   9.9%  00946    no_ev       有結果=25  24.2/s  ETA 107s
  [ 286/2869]  10.0%  00947    sig,ev=77   有結果=26  24.2/s  ETA 107s
  [ 287/2869]  10.0%  00948B   no_ev       有結果=26  24.2/s  ETA 107s
  [ 288/2869]  10.0%  00949    no_sig      有結果=26  24.1/s  ETA 107s
  [ 289/2869]  10.1%  00950B   no_ev       有結果=26  24.2/s  ETA 107s
  [ 290/2869]  10.1%  00951    no_sig      有結果=26  24.2/s  ETA 106s
  [ 291/2869]  10.1%  00952    no_sig      有結果=26  24.1/s  ETA 107s
  [ 292/2869]  10.2%  00953B   no_ev       有結果=26  24.2/s  ETA 107s
  [ 293/2869]  10.2%  00954    no_sig      有結果=26  24.1/s  ETA 107s
  [ 294/2869]  10.2%  00955    no_sig      有結果=26  24.1/s  ETA 107s
  [ 295/2869]  10.3%  00956    sig,ev=12   有結果=27  24.0/s  ETA 107s
  [ 296/2869]  10.3%  00957B   no_ev       有結果=27  24.1/s  ETA 107s
  [ 297/2869]  10.4%  00958B   no_ev       有結果=27  24.1/s  ETA 107s
  [ 298/2869]  10.4%  00959B   no_ev       有結果=27  24.2/s  ETA 106s
  [ 299/2869]  10.4%  00960    no_sig      有結果=27  24.2/s  ETA 106s
  [ 300/2869]  10.5%  00961    no_ev       有結果=27  24.3/s  ETA 106s
  [ 301/2869]  10.5%  00962    no_ev       有結果=27  24.3/s  ETA 106s
  [ 302/2869]  10.5%  00963    no_ev       有結果=27  24.4/s  ETA 105s
